order_id,store_name,created_At,packaged_time,total
QC_IN_404-7063758-2653904,TBC8,2026-07-07T09:41:16.000Z,1783397647356,7
QC_IN_171-5756181-6331536,TBC8,2026-07-07T09:40:48.000Z,1783397624863,5
QC_IN_405-9360354-8741917,TBC8,2026-07-07T09:41:47.000Z,1783397647339,3
QC_IN_402-0354360-6385165,TBC8,2026-07-07T09:40:01.000Z,1783397623210,10
QC_IN_407-0414536-4780356,TBC8,2026-07-07T09:39:11.000Z,1783397460631,6
QC_IN_408-0595156-6959542,TBC8,2026-07-07T09:38:08.000Z,1783397522144,6
QC_IN_406-2612907-6097932,TBC8,2026-07-07T09:43:03.000Z,1783397666466,1
QC_IN_406-8033314-4433921,TBC8,2026-07-07T09:43:40.000Z,,6
QC_IN_406-8956582-7458769,TBC8,2026-07-07T09:39:51.000Z,1783397529405,4
QC_IN_406-3392832-7277954,TBC8,2026-07-07T09:38:17.000Z,1783397597640,3
QC_IN_407-7629137-8433920,TBC8,2026-07-07T09:26:43.000Z,1783396764806,3
QC_IN_405-8696200-5021159,TBC8,2026-07-07T09:43:20.000Z,,2
QC_IN_171-1562501-9141166,TBC8,2026-07-07T09:43:15.000Z,,5
QC_IN_406-3162531-1644302,TBC8,2026-07-07T09:35:46.000Z,1783397209720,1
QC_IN_405-9104396-7525931,TBC8,2026-07-07T09:35:05.000Z,1783397152674,2
QC_IN_408-9919760-3000317,TBC8,2026-07-07T09:42:20.000Z,,6
QC_IN_404-7528049-0797924,TBC8,2026-07-07T09:39:10.000Z,1783397494085,5
QC_IN_404-3573638-6751553,TBC8,2026-07-07T09:26:47.000Z,1783396766213,10
QC_IN_403-7359541-5357143,TBC8,2026-07-07T09:26:57.000Z,1783396754190,1
QC_IN_408-0857593-9926730,TBC8,2026-07-07T09:26:49.000Z,1783396884357,6
QC_IN_402-2941119-9013962,TBC8,2026-07-07T09:41:39.000Z,1783397698138,9
QC_IN_171-8316197-3403548,TBC8,2026-07-07T09:13:58.000Z,1783396146526,20
QC_IN_402-4876279-3362742,TBC8,2026-07-07T09:29:03.000Z,1783396911762,10
