order_id,store_name,created_At,packaged_time,total
QC_IN_403-1111493-3275568,TBC8,2026-05-12T14:36:25.000Z,1778576844440,1
QC_IN_171-9881513-2616340,TBC8,2026-05-12T14:46:50.000Z,1778577541885,3
QC_IN_406-7313930-8733937,TBC8,2026-05-12T14:37:53.000Z,1778577087763,6
QC_IN_407-7646279-0147569,TBC8,2026-05-12T14:33:35.000Z,1778576781285,3
QC_IN_408-2382070-2506756,TBC8,2026-05-12T14:36:47.000Z,1778576988318,8
QC_IN_408-6033112-3585151,TBC8,2026-05-12T14:39:26.000Z,1778577019667,1
QC_IN_402-5914390-5023552,TBC8,2026-05-12T14:27:58.000Z,1778576350599,1
QC_IN_402-9398257-5760363,TBC8,2026-05-12T14:25:56.000Z,1778576292907,8
QC_IN_171-2411200-5196367,TBC8,2026-05-12T14:30:16.000Z,1778576502284,4
QC_IN_404-7855742-0405104,TBC8,2026-05-12T14:25:30.000Z,1778576279262,4
QC_IN_408-0542200-5042769,TBC8,2026-05-12T14:24:44.000Z,1778576173538,1
QC_IN_403-6137406-4193100,TBC8,2026-05-12T14:21:47.000Z,1778575962147,1
QC_IN_408-3358731-1509146,TBC8,2026-05-12T14:22:32.000Z,1778576013459,5
QC_IN_404-5298849-5807561,TBC8,2026-05-12T14:20:39.000Z,1778576250570,11
QC_IN_405-9993058-6289132,TBC8,2026-05-12T14:07:10.000Z,1778575456274,20
QC_IN_408-1103395-7257957,TBC8,2026-05-12T14:19:59.000Z,1778575868859,1
QC_IN_171-7307323-7441946,TBC8,2026-05-12T14:13:12.000Z,1778575445675,2
QC_IN_404-0647362-1523548,TBC8,2026-05-12T14:12:42.000Z,1778575398964,1
QC_IN_402-5282076-7757105,TBC8,2026-05-12T13:25:56.000Z,1778572654165,6
QC_IN_407-2677743-0189966,TBC8,2026-05-12T14:11:15.000Z,1778575342800,1
QC_IN_408-1897552-9512345,TBC8,2026-05-12T14:09:20.000Z,1778575304640,7
QC_IN_171-7118977-5447535,TBC8,2026-05-12T14:05:30.000Z,1778574981540,2
QC_IN_404-3873733-6074736,TBC8,2026-05-12T14:09:43.000Z,1778575314322,1
QC_IN_406-3205435-0352356,TBC8,2026-05-12T14:05:44.000Z,1778575025762,7
QC_IN_171-0734816-4971513,TBC8,2026-05-12T14:08:07.000Z,1778575189932,2
QC_IN_405-7794816-2322754,TBC8,2026-05-12T14:03:40.000Z,1778574897406,1
QC_IN_171-8660922-1173940,TBC8,2026-05-12T13:56:55.000Z,1778574542761,4
QC_IN_408-4819696-1174740,TBC8,2026-05-12T13:55:19.000Z,1778574359137,1
QC_IN_403-3305533-2389168,TBC8,2026-05-12T13:38:37.000Z,1778573365361,3
QC_IN_171-5140179-7897952,TBC8,2026-05-12T13:36:30.000Z,1778573294448,4
QC_IN_408-5744891-5813920,TBC8,2026-05-12T13:34:21.000Z,1778573124450,4
QC_IN_171-5076235-3588365,TBC8,2026-05-12T13:40:43.000Z,1778573470595,1
QC_IN_171-8421596-4792312,TBC8,2026-05-12T13:37:20.000Z,1778573265748,1
QC_IN_402-8947973-9840356,TBC8,2026-05-12T13:38:01.000Z,1778573330101,3
QC_IN_402-2732002-1556316,TBC8,2026-05-12T13:32:04.000Z,1778572991836,6
QC_IN_408-6340712-6760320,TBC8,2026-05-12T13:25:05.000Z,1778572593247,3
QC_IN_408-8217447-8240309,TBC8,2026-05-12T13:33:15.000Z,1778573048707,4
QC_IN_403-2560327-2271540,TBC8,2026-05-12T13:29:06.000Z,1778572859514,5
QC_IN_171-5740645-1261928,TBC8,2026-05-12T13:23:51.000Z,1778572592264,8
QC_IN_407-8291452-2973131,TBC8,2026-05-12T13:26:38.000Z,1778572712149,9
QC_IN_405-6514058-3257117,TBC8,2026-05-12T13:12:16.000Z,1778571801432,3
QC_IN_404-7681373-1118730,TBC8,2026-05-12T13:12:44.000Z,1778571843422,3
QC_IN_404-1519118-8611552,TBC8,2026-05-12T13:11:35.000Z,1778571766609,2
QC_IN_402-9049620-6838704,TBC8,2026-05-12T13:02:24.000Z,1778571347913,9
QC_IN_402-1457679-7415542,TBC8,2026-05-12T13:06:26.000Z,1778571436669,1
QC_IN_404-0198303-2745114,TBC8,2026-05-12T13:07:18.000Z,1778571486362,2
QC_IN_402-4006863-6094726,TBC8,2026-05-12T12:51:44.000Z,1778570811137,8
QC_IN_408-2918071-7835561,TBC8,2026-05-12T12:55:11.000Z,1778570871601,5
QC_IN_402-0855884-6685168,TBC8,2026-05-12T12:59:35.000Z,1778571049080,4
QC_IN_402-9977492-5253102,TBC8,2026-05-12T12:49:50.000Z,1778570576478,11
QC_IN_403-8141541-5658753,TBC8,2026-05-12T13:00:56.000Z,1778571095444,1
QC_IN_405-0188835-6393165,TBC8,2026-05-12T12:49:14.000Z,1778570414051,4
QC_IN_406-1454647-4524344,TBC8,2026-05-12T12:47:31.000Z,1778570329704,3
QC_IN_408-8148616-2919529,TBC8,2026-05-12T12:45:06.000Z,1778570256930,9
QC_IN_408-9889677-7081148,TBC8,2026-05-12T12:41:39.000Z,1778570009175,4
QC_IN_406-1272005-9549141,TBC8,2026-05-12T12:39:49.000Z,1778569808403,1
QC_IN_171-9827105-4237154,TBC8,2026-05-12T12:35:04.000Z,1778569659765,7
QC_IN_408-1177121-4889932,TBC8,2026-05-12T12:40:45.000Z,1778569888143,1
QC_IN_406-1534564-1797909,TBC8,2026-05-12T12:34:26.000Z,1778569586755,4
QC_IN_405-6829711-1925137,TBC8,2026-05-12T12:38:11.000Z,1778569779903,3
QC_IN_171-3639083-4168364,TBC8,2026-05-12T12:32:02.000Z,1778569365851,1
QC_IN_407-6493323-0498757,TBC8,2026-05-12T12:32:57.000Z,1778569422358,5
QC_IN_404-6183356-0088323,TBC8,2026-05-12T12:18:23.000Z,1778568627945,10
QC_IN_404-7884003-3330747,TBC8,2026-05-12T12:31:09.000Z,1778569316197,1
QC_IN_402-0403431-0552312,TBC8,2026-05-12T12:26:25.000Z,1778569017392,1
QC_IN_402-4888167-4057129,TBC8,2026-05-12T12:25:37.000Z,1778569111792,4
QC_IN_405-6255789-6180311,TBC8,2026-05-12T12:18:28.000Z,1778568590198,3
QC_IN_403-7352508-4262746,TBC8,2026-05-12T12:18:14.000Z,1778568591198,3
QC_IN_404-6798816-7336365,TBC8,2026-05-12T12:14:46.000Z,1778568439753,8
QC_IN_408-1704444-9296319,TBC8,2026-05-12T12:11:55.000Z,1778568179067,3
QC_IN_407-0802523-2698766,TBC8,2026-05-12T12:20:38.000Z,1778568673874,2
QC_IN_403-5536515-8001942,TBC8,2026-05-12T12:16:15.000Z,1778568528809,3
QC_IN_405-9699177-2840358,TBC8,2026-05-12T12:20:14.000Z,1778568648587,2
QC_IN_171-8675823-5548307,TBC8,2026-05-12T12:17:18.000Z,1778568505018,2
QC_IN_407-1904848-1595554,TBC8,2026-05-12T11:59:13.000Z,1778567682773,6
QC_IN_403-4911224-3473146,TBC8,2026-05-12T12:10:39.000Z,1778568087615,3
QC_IN_404-3421245-0257123,TBC8,2026-05-12T12:12:30.000Z,1778568179567,1
QC_IN_171-1462851-7821950,TBC8,2026-05-12T12:05:18.000Z,1778567840650,5
QC_IN_405-9808684-3076331,TBC8,2026-05-12T12:10:59.000Z,1778568083223,1
QC_IN_404-1162131-2632369,TBC8,2026-05-12T12:01:53.000Z,1778567730630,2
QC_IN_402-0112035-1561122,TBC8,2026-05-12T12:08:45.000Z,1778568001547,5
QC_IN_406-1019049-3397904,TBC8,2026-05-12T11:58:53.000Z,1778567587530,9
QC_IN_407-6588069-3427552,TBC8,2026-05-12T12:05:01.000Z,1778567743587,4
QC_IN_402-8988919-0056364,TBC8,2026-05-12T11:59:17.000Z,1778567659311,3
QC_IN_402-0263139-3125974,TBC8,2026-05-12T12:02:58.000Z,1778567745352,6
QC_IN_407-0231172-9507506,TBC8,2026-05-12T12:03:33.000Z,1778567723904,1
QC_IN_406-9729326-4845107,TBC8,2026-05-12T11:56:03.000Z,1778567203516,1
QC_IN_408-0714909-2751526,TBC8,2026-05-12T12:02:47.000Z,1778567697697,1
QC_IN_406-0076955-3257104,TBC8,2026-05-12T11:57:15.000Z,1778567256122,1
QC_IN_171-1496562-4394749,TBC8,2026-05-12T11:58:01.000Z,1778567611832,14
QC_IN_408-4637424-5057904,TBC8,2026-05-12T11:55:36.000Z,1778567346101,4
QC_IN_171-1226341-8231545,TBC8,2026-05-12T11:42:25.000Z,1778566558587,12
QC_IN_405-9240169-8592304,TBC8,2026-05-12T11:41:35.000Z,1778566393528,4
QC_IN_171-1117249-2435530,TBC8,2026-05-12T11:45:59.000Z,1778566646159,6
QC_IN_406-0934482-9825969,TBC8,2026-05-12T11:42:18.000Z,1778566640862,2
QC_IN_403-2670364-9593909,TBC8,2026-05-12T11:48:12.000Z,1778566726879,1
QC_IN_405-3671456-4985927,TBC8,2026-05-12T11:41:48.000Z,1778566422690,1
QC_IN_171-3901643-7394711,TBC8,2026-05-12T11:39:43.000Z,1778566345964,4
QC_IN_403-4979306-9666717,TBC8,2026-05-12T11:43:53.000Z,1778566743646,4
QC_IN_404-3797586-0073920,TBC8,2026-05-12T11:44:17.000Z,1778566601242,2
QC_IN_171-6799390-0676345,TBC8,2026-05-12T11:40:14.000Z,1778566272695,1
QC_IN_405-8278849-3062733,TBC8,2026-05-12T11:40:23.000Z,1778566273430,2
QC_IN_403-0912013-3885935,TBC8,2026-05-12T11:32:18.000Z,1778565987932,15
QC_IN_402-2065042-1596366,TBC8,2026-05-12T11:38:34.000Z,1778566142565,1
QC_IN_403-7053101-2161920,TBC8,2026-05-12T11:34:06.000Z,1778565913226,2
QC_IN_402-2130518-7207518,TBC8,2026-05-12T11:33:51.000Z,1778566048806,9
QC_IN_408-7417131-9477921,TBC8,2026-05-12T11:29:14.000Z,1778565656265,1
QC_IN_407-7406556-4293142,TBC8,2026-05-12T11:25:02.000Z,1778565374547,2
QC_IN_404-6043133-3690711,TBC8,2026-05-12T11:33:12.000Z,1778565860237,1
QC_IN_402-0629524-2769146,TBC8,2026-05-12T11:32:42.000Z,1778565838921,3
QC_IN_408-2741781-3109164,TBC8,2026-05-12T11:29:36.000Z,1778565640359,3
QC_IN_404-1021948-8190733,TBC8,2026-05-12T11:20:47.000Z,1778565177918,20
QC_IN_405-4306215-2465154,TBC8,2026-05-12T11:27:28.000Z,1778565546257,7
QC_IN_407-1403060-8187568,TBC8,2026-05-12T11:31:13.000Z,1778565719386,3
QC_IN_406-5642140-8995538,TBC8,2026-05-12T11:29:55.000Z,1778565660788,1
QC_IN_406-8477647-6660365,TBC8,2026-05-12T11:30:43.000Z,1778565712137,3
QC_IN_406-8043357-1101921,TBC8,2026-05-12T11:32:07.000Z,1778565805325,3
QC_IN_171-2060755-0957940,TBC8,2026-05-12T11:26:10.000Z,1778565471382,3
QC_IN_406-4085376-1638704,TBC8,2026-05-12T11:25:56.000Z,1778565402962,2
