order_id,store_name,created_At,packaged_time,total
QC_IN_403-0742772-4152365,TBC8,2026-05-25T12:39:37.000Z,1779693174598,13
QC_IN_408-2816831-6808334,TBC8,2026-05-25T12:50:04.000Z,,3
QC_IN_407-3662474-9512313,TBC8,2026-05-25T12:49:52.000Z,,1
QC_IN_408-0479438-2436363,TBC8,2026-05-25T12:49:35.000Z,1779693621204,3
QC_IN_407-9534682-7363517,TBC8,2026-05-25T12:49:07.000Z,1779693623716,5
QC_IN_405-9556768-2490747,TBC8,2026-05-25T12:41:58.000Z,1779693316953,14
QC_IN_404-1695755-3277163,TBC8,2026-05-25T12:42:44.000Z,1779693218990,3
QC_IN_408-2619294-2264351,TBC8,2026-05-25T12:48:11.000Z,1779693641638,9
QC_IN_406-1867192-8529101,TBC8,2026-05-25T12:36:26.000Z,1779692915481,9
QC_IN_402-2227984-0875515,TBC8,2026-05-25T12:36:39.000Z,1779692848933,2
QC_IN_408-8157398-5484366,TBC8,2026-05-25T12:45:59.000Z,1779693389994,1
QC_IN_403-3930698-1915566,TBC8,2026-05-25T12:43:57.000Z,1779693354515,5
QC_IN_403-3624396-8397944,TBC8,2026-05-25T12:29:38.000Z,1779692431837,1
QC_IN_403-3597954-7112349,TBC8,2026-05-25T12:22:59.000Z,1779692337032,22
QC_IN_402-9178342-6654739,TBC8,2026-05-25T12:34:00.000Z,1779692671236,1
QC_IN_403-7519862-6289108,TBC8,2026-05-25T12:43:51.000Z,1779693297197,2
QC_IN_402-0010696-4379531,TBC8,2026-05-25T12:35:16.000Z,1779692781518,4
QC_IN_406-2339417-8535537,TBC8,2026-05-25T12:37:58.000Z,1779692915697,3
QC_IN_407-8163243-8016306,TBC8,2026-05-25T12:03:49.000Z,1779690960342,6
QC_IN_402-5647527-0327555,TBC8,2026-05-25T12:42:21.000Z,1779693227266,4
QC_IN_406-5940188-9839545,TBC8,2026-05-25T12:39:02.000Z,1779693199901,28
QC_IN_403-1671689-3389143,TBC8,2026-05-25T12:28:06.000Z,1779692332145,2
QC_IN_405-6744725-6351502,TBC8,2026-05-25T12:30:29.000Z,1779692581469,11
QC_IN_402-6252508-7776361,TBC8,2026-05-25T12:26:53.000Z,1779692335665,7
QC_IN_408-3671087-0681131,TBC8,2026-05-25T12:29:58.000Z,1779692489174,3
QC_IN_403-0350990-5387552,TBC8,2026-05-25T12:20:25.000Z,1779691893447,4
QC_IN_171-5861689-3965969,TBC8,2026-05-25T12:14:51.000Z,1779691820965,29
QC_IN_406-4209587-9022711,TBC8,2026-05-25T12:16:05.000Z,1779692109710,4
QC_IN_407-6129490-4213908,TBC8,2026-05-25T12:20:12.000Z,1779691865412,1
QC_IN_406-4399934-2620311,TBC8,2026-05-25T12:25:32.000Z,1779692245612,11
QC_IN_404-0039028-3498775,TBC8,2026-05-25T12:23:10.000Z,1779692034402,2
QC_IN_406-6076686-6448310,TBC8,2026-05-25T12:12:24.000Z,1779691428331,9
QC_IN_404-9361227-9481969,TBC8,2026-05-25T12:04:50.000Z,1779691084446,7
QC_IN_403-2306852-7189111,TBC8,2026-05-25T12:16:51.000Z,1779691667033,3
QC_IN_408-8071363-7067537,TBC8,2026-05-25T12:16:41.000Z,1779691634248,1
QC_IN_405-1443160-7331534,TBC8,2026-05-25T12:10:05.000Z,1779691288747,6
QC_IN_403-5262587-9249953,TBC8,2026-05-25T12:07:05.000Z,1779691376262,16
QC_IN_407-2952023-4917111,TBC8,2026-05-25T12:13:42.000Z,1779691639104,6
QC_IN_405-1305126-1100323,TBC8,2026-05-25T12:07:39.000Z,1779691183528,7
QC_IN_404-9281689-4137156,TBC8,2026-05-25T12:15:18.000Z,1779691673621,8
QC_IN_171-5006288-2148329,TBC8,2026-05-25T12:14:57.000Z,1779691555337,2
QC_IN_402-4099860-5745962,TBC8,2026-05-25T12:15:16.000Z,1779691576465,2
QC_IN_407-1090956-2475537,TBC8,2026-05-25T12:01:23.000Z,1779690855845,13
QC_IN_403-0601283-5985121,TBC8,2026-05-25T12:05:08.000Z,1779691039062,6
QC_IN_406-0400127-6872325,TBC8,2026-05-25T11:59:51.000Z,1779690644706,2
QC_IN_403-9446346-0706703,TBC8,2026-05-25T12:04:23.000Z,1779690918671,2
QC_IN_408-4021225-7784335,TBC8,2026-05-25T12:00:54.000Z,1779690734931,6
QC_IN_408-0475802-5489113,TBC8,2026-05-25T12:01:30.000Z,1779690796174,6
QC_IN_405-9073303-2371550,TBC8,2026-05-25T12:00:26.000Z,1779690713940,6
QC_IN_403-5086442-6067561,TBC8,2026-05-25T12:04:26.000Z,1779690897831,1
QC_IN_171-3031764-4946702,TBC8,2026-05-25T12:03:49.000Z,1779690899696,6
QC_IN_402-4763103-2902744,TBC8,2026-05-25T12:01:17.000Z,1779690738261,2
QC_IN_406-0482103-2502759,TBC8,2026-05-25T12:04:58.000Z,1779690980641,5
QC_IN_406-7135025-1565950,TBC8,2026-05-25T11:59:57.000Z,1779690667455,3
QC_IN_405-7353220-7411527,TBC8,2026-05-25T11:58:29.000Z,1779690639827,9
QC_IN_405-4943039-6805116,TBC8,2026-05-25T11:55:35.000Z,1779690367339,1
QC_IN_407-4766419-9217161,TBC8,2026-05-25T12:00:33.000Z,1779690672704,1
QC_IN_403-2325139-2840329,TBC8,2026-05-25T11:53:49.000Z,1779690267661,2
QC_IN_171-6547946-5853108,TBC8,2026-05-25T11:37:36.000Z,1779689322086,2
QC_IN_403-9564019-8115531,TBC8,2026-05-25T11:48:56.000Z,1779690044243,8
QC_IN_404-4697033-1284302,TBC8,2026-05-25T11:42:05.000Z,1779689680873,10
