order_id,store_name,created_At,packaged_time,total
QC_IN_402-9945208-1583516,TBC8,2026-05-20T16:30:04.000Z,1779274942964,1
QC_IN_407-5350440-6088340,TBC8,2026-05-20T16:39:34.000Z,1779275418960,1
QC_IN_405-5329198-6325114,TBC8,2026-05-20T16:23:59.000Z,1779274739649,31
QC_IN_171-0145530-3568303,TBC8,2026-05-20T16:31:01.000Z,1779274919826,1
QC_IN_407-0082258-9440344,TBC8,2026-05-20T16:39:59.000Z,1779275457134,3
QC_IN_408-0927384-7336367,TBC8,2026-05-20T16:26:26.000Z,1779274676925,8
QC_IN_405-0591487-0397920,TBC8,2026-05-20T16:12:11.000Z,1779273801531,1
QC_IN_171-2711413-7709968,TBC8,2026-05-20T16:37:07.000Z,1779275284279,1
QC_IN_171-0830363-7779546,TBC8,2026-05-20T16:21:11.000Z,1779274343796,1
QC_IN_171-4228437-5913145,TBC8,2026-05-20T16:36:51.000Z,,18
QC_IN_171-1349572-5748347,TBC8,2026-05-20T16:26:18.000Z,1779274644077,2
QC_IN_406-8099823-2726701,TBC8,2026-05-20T16:27:02.000Z,1779274721834,2
QC_IN_402-6009867-2653935,TBC8,2026-05-20T16:21:14.000Z,1779274382850,9
QC_IN_406-8744176-9617966,TBC8,2026-05-20T16:36:03.000Z,1779275218724,2
QC_IN_407-2606138-5269101,TBC8,2026-05-20T16:34:38.000Z,1779275211211,4
QC_IN_406-3777109-9414728,TBC8,2026-05-20T16:10:13.000Z,1779273710751,2
QC_IN_171-3914537-4912332,TBC8,2026-05-20T16:22:20.000Z,1779274399815,3
QC_IN_408-5172487-0273150,TBC8,2026-05-20T16:20:16.000Z,1779274255326,1
QC_IN_406-7471482-4548308,TBC8,2026-05-20T16:21:38.000Z,1779274450896,5
QC_IN_171-2785712-6976315,TBC8,2026-05-20T16:23:47.000Z,1779274516299,4
QC_IN_402-6144514-2593957,TBC8,2026-05-20T16:28:25.000Z,1779274749759,1
QC_IN_407-5462750-8069132,TBC8,2026-05-20T16:31:40.000Z,1779275148945,6
QC_IN_408-8181037-5999560,TBC8,2026-05-20T16:12:09.000Z,1779274391448,8
QC_IN_402-6838513-3810745,TBC8,2026-05-20T16:26:30.000Z,1779274616053,1
QC_IN_171-7741111-6441115,TBC8,2026-05-20T16:16:59.000Z,1779274085545,3
QC_IN_405-4863418-8919547,TBC8,2026-05-20T16:20:38.000Z,1779274310743,5
QC_IN_404-4700971-3780342,TBC8,2026-05-20T16:08:45.000Z,1779273859990,10
QC_IN_171-0801951-8012336,TBC8,2026-05-20T16:21:10.000Z,1779274334805,3
QC_IN_403-0998800-5866748,TBC8,2026-05-20T16:15:40.000Z,1779274240307,10
QC_IN_402-3164803-2859535,TBC8,2026-05-20T16:13:47.000Z,1779274064600,11
QC_IN_403-4645471-7437103,TBC8,2026-05-20T16:00:22.000Z,1779273072755,3
QC_IN_403-4289325-1035514,TBC8,2026-05-20T16:14:23.000Z,1779273944321,6
QC_IN_406-2078942-5717155,TBC8,2026-05-20T16:07:27.000Z,1779273482426,1
QC_IN_171-2994125-8485166,TBC8,2026-05-20T16:02:58.000Z,1779273231070,1
QC_IN_404-1456315-6381158,TBC8,2026-05-20T16:10:47.000Z,1779273710851,3
QC_IN_171-9732642-7886748,TBC8,2026-05-20T16:12:31.000Z,1779273801386,1
QC_IN_406-8578062-7849962,TBC8,2026-05-20T16:05:14.000Z,1779273377796,1
QC_IN_406-4351966-6123562,TBC8,2026-05-20T15:55:34.000Z,1779272820174,4
QC_IN_402-9744533-5870733,TBC8,2026-05-20T15:48:13.000Z,1779272328058,1
QC_IN_402-9850590-4333113,TBC8,2026-05-20T15:51:55.000Z,1779272556702,1
QC_IN_406-9296636-3497967,TBC8,2026-05-20T15:52:49.000Z,1779272677274,6
QC_IN_407-7319574-6504361,TBC8,2026-05-20T15:54:16.000Z,1779272838555,5
QC_IN_171-7895201-8016331,TBC8,2026-05-20T15:51:24.000Z,1779272561737,5
QC_IN_405-7044338-7882749,TBC8,2026-05-20T15:40:03.000Z,1779272330628,27
QC_IN_171-1677512-2628349,TBC8,2026-05-20T15:40:49.000Z,1779271993617,10
QC_IN_406-1667851-5713129,TBC8,2026-05-20T15:53:39.000Z,1779272728839,9
QC_IN_404-7909493-8576338,TBC8,2026-05-20T15:52:11.000Z,1779272683518,4
QC_IN_402-0772814-0181956,TBC8,2026-05-20T15:45:53.000Z,1779272292687,6
QC_IN_406-3077743-6475536,TBC8,2026-05-20T15:32:51.000Z,1779272058443,5
QC_IN_408-2798896-1062706,TBC8,2026-05-20T15:44:06.000Z,1779272215859,15
QC_IN_408-4259591-2150762,TBC8,2026-05-20T15:35:02.000Z,1779271545952,1
QC_IN_403-7461224-7414747,TBC8,2026-05-20T15:41:07.000Z,1779271947590,1
QC_IN_171-2638633-7591520,TBC8,2026-05-20T15:40:26.000Z,1779271909830,3
QC_IN_171-4517804-9050715,TBC8,2026-05-20T15:37:30.000Z,1779271711502,3
QC_IN_408-7824355-4597142,TBC8,2026-05-20T15:36:19.000Z,1779271651597,1
QC_IN_404-0193319-0708373,TBC8,2026-05-20T15:39:38.000Z,1779271862733,3
QC_IN_403-5912061-4540331,TBC8,2026-05-20T15:31:35.000Z,1779271347609,1
QC_IN_408-1441142-3368324,TBC8,2026-05-20T15:32:05.000Z,1779271451999,7
QC_IN_404-2416955-0337901,TBC8,2026-05-20T15:23:15.000Z,1779270901779,6
QC_IN_407-3222874-9533905,TBC8,2026-05-20T15:30:11.000Z,1779271311648,5
QC_IN_407-1701806-9934724,TBC8,2026-05-20T15:31:06.000Z,1779271331743,4
QC_IN_402-5503608-5889923,TBC8,2026-05-20T15:31:00.000Z,1779271340718,3
QC_IN_408-6514135-1078704,TBC8,2026-05-20T15:26:17.000Z,1779271099429,3
QC_IN_408-5812601-7256351,TBC8,2026-05-20T15:29:38.000Z,1779271259001,4
QC_IN_408-5723791-8033148,TBC8,2026-05-20T15:28:08.000Z,1779271225246,8
QC_IN_404-2517965-4738744,TBC8,2026-05-20T15:25:14.000Z,1779270979623,5
QC_IN_171-5391387-3261127,TBC8,2026-05-20T15:25:19.000Z,1779271040795,3
QC_IN_404-4074284-2789922,TBC8,2026-05-20T15:27:48.000Z,1779271212904,8
QC_IN_408-7661937-0146762,TBC8,2026-05-20T15:18:50.000Z,1779270625937,2
QC_IN_403-3127920-1397143,TBC8,2026-05-20T15:21:39.000Z,1779270733620,1
QC_IN_404-8053084-0977131,TBC8,2026-05-20T15:26:59.000Z,1779271098146,6
QC_IN_403-9759900-5947516,TBC8,2026-05-20T15:19:23.000Z,1779270645452,8
QC_IN_171-9020158-8675504,TBC8,2026-05-20T15:20:54.000Z,1779270675338,1
QC_IN_405-5909770-1286734,TBC8,2026-05-20T15:14:26.000Z,1779270312104,2
QC_IN_408-7717230-5559551,TBC8,2026-05-20T15:17:54.000Z,1779270521653,2
QC_IN_403-0965684-7877905,TBC8,2026-05-20T15:19:43.000Z,1779270676312,3
QC_IN_402-4132209-0598721,TBC8,2026-05-20T15:13:47.000Z,1779270270712,1
