order_id,store_name,created_At,packaged_time,total
QC_IN_408-9567198-9681151,TBC8,2026-05-19T16:34:47.000Z,,10
QC_IN_402-4341867-1949943,TBC8,2026-05-19T16:31:59.000Z,1779188656802,9
QC_IN_405-6381257-4444311,TBC8,2026-05-19T16:22:52.000Z,1779188218837,5
QC_IN_403-3196838-6187518,TBC8,2026-05-19T16:31:56.000Z,1779188592879,5
QC_IN_402-6138553-6399525,TBC8,2026-05-19T16:26:39.000Z,1779188220791,1
QC_IN_407-8473199-2691552,TBC8,2026-05-19T16:30:51.000Z,1779188561703,7
QC_IN_403-2309116-0369967,TBC8,2026-05-19T16:23:35.000Z,1779188075732,8
QC_IN_406-5430894-0452338,TBC8,2026-05-19T16:21:10.000Z,1779187916118,1
QC_IN_171-4617525-5257962,TBC8,2026-05-19T16:25:55.000Z,1779188219851,1
QC_IN_405-2003353-3046753,TBC8,2026-05-19T16:28:31.000Z,1779188410931,9
QC_IN_404-7996936-8665938,TBC8,2026-05-19T16:26:10.000Z,1779188259095,5
QC_IN_406-9945005-8332303,TBC8,2026-05-19T16:06:53.000Z,1779187063969,3
QC_IN_407-7611335-9684344,TBC8,2026-05-19T16:14:18.000Z,1779187592563,1
QC_IN_171-4181653-4182761,TBC8,2026-05-19T16:13:26.000Z,1779187498992,4
QC_IN_405-7857601-4607538,TBC8,2026-05-19T16:14:54.000Z,1779187530317,1
QC_IN_405-5741246-5955543,TBC8,2026-05-19T16:13:06.000Z,1779187433736,1
QC_IN_406-4226478-5560344,TBC8,2026-05-19T16:10:40.000Z,1779187268717,1
QC_IN_405-1220144-6113952,TBC8,2026-05-19T16:11:01.000Z,1779187395701,12
QC_IN_408-3143476-4665965,TBC8,2026-05-19T16:10:07.000Z,1779187276272,3
QC_IN_408-6108970-1978731,TBC8,2026-05-19T16:04:39.000Z,1779186967852,2
QC_IN_406-7308802-1471553,TBC8,2026-05-19T16:11:15.000Z,1779187308659,1
QC_IN_171-6022325-5508309,TBC8,2026-05-19T16:11:21.000Z,1779187320911,3
QC_IN_406-3146401-0853162,TBC8,2026-05-19T15:52:05.000Z,1779186422178,7
QC_IN_402-6396821-8755547,TBC8,2026-05-19T15:55:32.000Z,1779186431243,5
QC_IN_406-6606797-2477903,TBC8,2026-05-19T15:59:58.000Z,1779186636369,1
QC_IN_402-2610257-3717920,TBC8,2026-05-19T15:59:35.000Z,1779186634313,3
QC_IN_403-3471364-5426759,TBC8,2026-05-19T15:50:39.000Z,1779186080983,4
QC_IN_171-5149832-2281112,TBC8,2026-05-19T10:02:15.000Z,1779165178256,1
QC_IN_403-1406521-7384353,TBC8,2026-05-19T15:50:00.000Z,1779186089517,3
QC_IN_404-4755445-2437903,TBC8,2026-05-19T15:45:29.000Z,1779185831296,5
QC_IN_403-2814581-9326749,TBC8,2026-05-19T15:06:24.000Z,1779183611462,26
QC_IN_402-5440684-0221963,TBC8,2026-05-19T15:27:40.000Z,1779184761436,3
QC_IN_403-9085614-6753119,TBC8,2026-05-19T15:32:40.000Z,1779185000499,1
QC_IN_402-6000672-1494738,TBC8,2026-05-19T15:29:35.000Z,1779184842702,1
QC_IN_407-6772061-8679566,TBC8,2026-05-19T15:32:17.000Z,1779185002972,6
QC_IN_402-1720540-0261951,TBC8,2026-05-19T15:16:46.000Z,1779184170955,2
QC_IN_405-5878972-5653129,TBC8,2026-05-19T15:11:06.000Z,1779183934212,30
QC_IN_407-9230130-9542740,TBC8,2026-05-19T15:16:59.000Z,1779184170480,4
QC_IN_171-9181126-9557962,TBC8,2026-05-19T15:14:11.000Z,1779183952031,4
QC_IN_404-0040614-1907549,TBC8,2026-05-19T15:14:44.000Z,1779183936173,1
QC_IN_404-2270512-6196324,TBC8,2026-05-19T15:09:19.000Z,1779183702080,6
QC_IN_171-8151613-3825931,TBC8,2026-05-19T15:08:47.000Z,1779183560954,1
QC_IN_404-4087612-3654766,TBC8,2026-05-19T14:59:07.000Z,1779183010805,5
QC_IN_407-5958796-8799527,TBC8,2026-05-19T15:00:55.000Z,1779183098024,1
QC_IN_407-7484104-8662739,TBC8,2026-05-19T15:00:04.000Z,1779183053088,2
QC_IN_406-0081382-7681963,TBC8,2026-05-19T14:55:39.000Z,1779182990935,13
QC_IN_408-8843830-1564331,TBC8,2026-05-19T14:56:17.000Z,1779182918558,3
QC_IN_405-6659092-2950764,TBC8,2026-05-19T14:56:12.000Z,1779182816692,2
QC_IN_405-8645382-9300363,TBC8,2026-05-19T14:57:17.000Z,1779182898309,3
QC_IN_403-8628615-0585903,TBC8,2026-05-19T14:50:25.000Z,1779182495816,3
QC_IN_408-2435347-6306751,TBC8,2026-05-19T14:48:54.000Z,1779182361449,1
QC_IN_404-9730920-7440336,TBC8,2026-05-19T14:48:30.000Z,1779182360801,1
