order_id,store_name,created_At,packaged_time,total
QC_IN_404-6709416-9916337,TBC8,2026-05-16T13:09:18.000Z,,3
QC_IN_403-0006970-6332365,TBC8,2026-05-16T12:59:23.000Z,1778916595637,1
QC_IN_402-4185526-0397156,TBC8,2026-05-16T12:49:43.000Z,1778916077038,1
QC_IN_408-9200818-2575502,TBC8,2026-05-16T13:09:00.000Z,,9
QC_IN_402-5461589-5622741,TBC8,2026-05-16T12:49:38.000Z,1778916074770,5
QC_IN_406-8672423-4201967,TBC8,2026-05-16T13:06:22.000Z,1778917063466,3
QC_IN_404-7539725-6926736,TBC8,2026-05-16T13:08:04.000Z,,2
QC_IN_403-4492207-4419503,TBC8,2026-05-16T13:00:23.000Z,1778916723302,5
QC_IN_403-4132320-5181947,TBC8,2026-05-16T12:56:37.000Z,1778916636466,8
QC_IN_405-0376912-6624352,TBC8,2026-05-16T13:06:28.000Z,1778917052809,1
QC_IN_406-3158207-0986745,TBC8,2026-05-16T13:00:41.000Z,1778917021001,4
QC_IN_403-2767324-6731517,TBC8,2026-05-16T12:58:08.000Z,1778916559413,2
QC_IN_406-7657329-7775506,TBC8,2026-05-16T12:59:55.000Z,1778916681771,2
QC_IN_406-7247944-4926735,TBC8,2026-05-16T13:00:02.000Z,1778916704589,2
QC_IN_403-8083481-8926752,TBC8,2026-05-16T12:58:35.000Z,1778916607789,1
QC_IN_406-5958066-2553949,TBC8,2026-05-16T12:56:29.000Z,1778916460997,2
QC_IN_405-1950258-1971536,TBC8,2026-05-16T12:46:22.000Z,1778916096448,3
QC_IN_406-7838304-0643503,TBC8,2026-05-16T12:51:18.000Z,1778916168531,4
QC_IN_406-1498320-6062736,TBC8,2026-05-16T12:43:10.000Z,1778915774685,7
QC_IN_171-5558278-7221941,TBC8,2026-05-16T12:55:35.000Z,1778916443744,2
QC_IN_407-5744237-9292307,TBC8,2026-05-16T12:56:17.000Z,1778916554161,6
QC_IN_404-0311001-7179519,TBC8,2026-05-16T12:44:49.000Z,1778915994150,3
QC_IN_404-0060391-5268317,TBC8,2026-05-16T12:38:16.000Z,1778915354413,3
QC_IN_171-5225041-5806728,TBC8,2026-05-16T12:47:45.000Z,1778916010842,3
QC_IN_171-8036931-3293959,TBC8,2026-05-16T12:54:54.000Z,1778916416389,5
QC_IN_404-7153031-1654710,TBC8,2026-05-16T12:41:21.000Z,1778915595584,5
QC_IN_171-9206523-6229939,TBC8,2026-05-16T12:33:06.000Z,1778915200161,10
QC_IN_403-3848728-1878744,TBC8,2026-05-16T12:44:02.000Z,1778915707343,5
QC_IN_404-7567926-5136329,TBC8,2026-05-16T12:38:21.000Z,1778915332879,2
QC_IN_171-9330341-4198727,TBC8,2026-05-16T12:35:24.000Z,1778915250073,1
QC_IN_405-0166434-4439512,TBC8,2026-05-16T12:34:04.000Z,1778915236988,10
QC_IN_404-1562703-4829117,TBC8,2026-05-16T12:31:14.000Z,1778915234497,8
QC_IN_408-5931329-3479558,TBC8,2026-05-16T12:33:36.000Z,1778915121275,2
QC_IN_402-3378677-1641107,TBC8,2026-05-16T12:30:51.000Z,1778915033372,2
QC_IN_403-1254286-2325949,TBC8,2026-05-16T12:30:58.000Z,1778914990947,10
QC_IN_407-6514190-5425922,TBC8,2026-05-16T12:25:48.000Z,1778914631370,3
QC_IN_403-7230920-3617128,TBC8,2026-05-16T12:21:40.000Z,1778914331484,1
QC_IN_407-5695294-5189960,TBC8,2026-05-16T12:24:55.000Z,1778914592489,6
QC_IN_408-2661654-2125925,TBC8,2026-05-16T12:34:18.000Z,1778915196125,1
QC_IN_406-9174264-1890740,TBC8,2026-05-16T12:26:34.000Z,1778914649946,1
QC_IN_408-1209099-0390758,TBC8,2026-05-16T12:27:44.000Z,1778914716565,4
QC_IN_405-2190996-9563569,TBC8,2026-05-16T12:26:37.000Z,1778914724857,6
QC_IN_408-5442214-1605147,TBC8,2026-05-16T12:28:36.000Z,1778914781071,3
QC_IN_405-1958450-3996345,TBC8,2026-05-16T12:19:09.000Z,1778914269738,5
QC_IN_405-9755643-6527539,TBC8,2026-05-16T12:28:25.000Z,1778914800491,4
QC_IN_406-0903554-3113116,TBC8,2026-05-16T12:14:42.000Z,1778914001288,7
QC_IN_403-6770306-0863558,TBC8,2026-05-16T12:13:15.000Z,1778913825916,1
QC_IN_171-0730327-8425141,TBC8,2026-05-16T12:19:15.000Z,1778914246513,3
QC_IN_406-3031640-7952354,TBC8,2026-05-16T11:45:01.000Z,1778912317427,1
QC_IN_407-1993404-0608351,TBC8,2026-05-16T12:08:39.000Z,1778913551158,1
QC_IN_403-1507349-0861142,TBC8,2026-05-16T12:15:44.000Z,1778913998924,3
QC_IN_402-9312439-3468327,TBC8,2026-05-16T12:07:24.000Z,1778913653598,6
QC_IN_171-4031910-3709934,TBC8,2026-05-16T12:06:03.000Z,1778913393198,1
QC_IN_404-0369364-3977146,TBC8,2026-05-16T12:07:33.000Z,1778913486366,1
QC_IN_171-6709437-2945939,TBC8,2026-05-16T12:07:08.000Z,1778913505614,4
QC_IN_403-7307325-5725927,TBC8,2026-05-16T12:00:58.000Z,1778913199481,8
QC_IN_406-4553934-9725953,TBC8,2026-05-16T12:03:04.000Z,1778913293299,3
QC_IN_405-5482115-5655533,TBC8,2026-05-16T11:56:34.000Z,1778912850177,2
QC_IN_408-3463318-3321935,TBC8,2026-05-16T12:05:41.000Z,1778913487878,5
QC_IN_402-7571332-3252322,TBC8,2026-05-16T12:00:50.000Z,1778913090662,1
QC_IN_406-0381692-2413162,TBC8,2026-05-16T11:54:11.000Z,1778912692370,2
QC_IN_403-0425443-0217137,TBC8,2026-05-16T11:49:54.000Z,1778912468192,2
QC_IN_403-2309047-4689924,TBC8,2026-05-16T11:50:20.000Z,1778912463077,1
QC_IN_403-5474874-5948316,TBC8,2026-05-16T11:39:24.000Z,1778912122382,29
QC_IN_404-8219317-8507566,TBC8,2026-05-16T11:57:59.000Z,1778912920260,4
QC_IN_404-8751789-2765921,TBC8,2026-05-16T11:32:17.000Z,1778911793781,23
QC_IN_408-9502940-6411528,TBC8,2026-05-16T11:49:04.000Z,1778912470798,4
QC_IN_402-0817917-6702712,TBC8,2026-05-16T11:44:43.000Z,1778912127986,2
QC_IN_171-6324788-6481113,TBC8,2026-05-16T11:39:52.000Z,1778911851162,3
QC_IN_404-4850910-0892365,TBC8,2026-05-16T11:48:43.000Z,1778912393985,3
QC_IN_405-2735742-1320339,TBC8,2026-05-16T11:41:14.000Z,1778911902981,1
QC_IN_406-2875168-1380306,TBC8,2026-05-16T11:36:36.000Z,1778911695144,5
QC_IN_171-8095845-1218768,TBC8,2026-05-16T11:40:01.000Z,1778911861766,3
QC_IN_171-0021722-3268319,TBC8,2026-05-16T11:27:29.000Z,1778911286511,15
QC_IN_405-2202624-9800354,TBC8,2026-05-16T11:32:17.000Z,1778911400781,4
QC_IN_408-5149899-2731519,TBC8,2026-05-16T11:34:50.000Z,1778911537896,3
QC_IN_405-5775295-8190749,TBC8,2026-05-16T11:31:53.000Z,1778911422952,3
QC_IN_406-5315344-5502704,TBC8,2026-05-16T11:32:37.000Z,1778911454538,7
QC_IN_403-1340080-4628318,TBC8,2026-05-16T11:33:29.000Z,1778911498469,5
QC_IN_408-4346549-3973103,TBC8,2026-05-16T11:24:36.000Z,1778910947766,4
QC_IN_405-3743546-8117140,TBC8,2026-05-16T11:21:09.000Z,1778910731499,4
QC_IN_404-4824820-3245936,TBC8,2026-05-16T11:24:43.000Z,1778911018621,7
QC_IN_408-8254052-3108365,TBC8,2026-05-16T11:20:01.000Z,1778910713197,5
QC_IN_404-1448758-9116332,TBC8,2026-05-16T11:20:16.000Z,1778910661355,4
QC_IN_405-5824240-7410730,TBC8,2026-05-16T11:18:10.000Z,1778910629246,6
QC_IN_408-1434700-2241103,TBC8,2026-05-16T10:55:27.000Z,1778909561283,4
QC_IN_404-8078102-0266753,TBC8,2026-05-16T11:19:29.000Z,1778910634866,3
QC_IN_404-3136838-9049168,TBC8,2026-05-16T11:08:12.000Z,1778910094741,5
QC_IN_406-7652757-3912312,TBC8,2026-05-16T11:16:03.000Z,1778910495430,7
QC_IN_403-7981076-6195554,TBC8,2026-05-16T11:08:44.000Z,1778909978534,1
QC_IN_404-0541083-0057915,TBC8,2026-05-16T11:08:24.000Z,1778909985629,1
QC_IN_407-3875598-8322755,TBC8,2026-05-16T11:06:05.000Z,1778909994723,8
QC_IN_404-7829077-3484331,TBC8,2026-05-16T11:07:53.000Z,1778910019612,1
QC_IN_407-6592148-8928326,TBC8,2026-05-16T11:13:50.000Z,,2
QC_IN_405-0638410-8216303,TBC8,2026-05-16T11:14:37.000Z,1778910303502,1
QC_IN_402-9031163-1869152,TBC8,2026-05-16T11:22:44.000Z,,6
QC_IN_405-5823280-8121913,TBC8,2026-05-16T11:14:29.000Z,1778910290319,1
QC_IN_403-2121255-8289112,TBC8,2026-05-16T11:06:43.000Z,1778909841975,1
QC_IN_171-3575616-9422731,TBC8,2026-05-16T11:08:00.000Z,1778909927957,2
QC_IN_403-7959780-1754731,TBC8,2026-05-16T11:10:23.000Z,1778910071326,1
QC_IN_404-3116625-9913126,TBC8,2026-05-16T11:05:39.000Z,1778909796265,3
QC_IN_404-7411694-4696302,TBC8,2026-05-16T11:04:13.000Z,1778909729062,3
QC_IN_403-5395911-5241923,TBC8,2026-05-16T10:58:36.000Z,1778909344122,1
QC_IN_403-4459962-5430727,TBC8,2026-05-16T10:59:42.000Z,1778909440320,3
QC_IN_171-5804734-9874756,TBC8,2026-05-16T10:54:07.000Z,1778909140014,1
QC_IN_402-3067929-7025139,TBC8,2026-05-16T11:00:53.000Z,1778909479793,1
QC_IN_402-4127623-7328360,TBC8,2026-05-16T10:47:34.000Z,1778909086964,6
QC_IN_406-3499129-3839507,TBC8,2026-05-16T10:57:14.000Z,1778909273058,4
QC_IN_405-6035669-1190764,TBC8,2026-05-16T10:56:42.000Z,1778909242270,1
QC_IN_402-2522527-9153969,TBC8,2026-05-16T10:19:23.000Z,1778907056926,8
QC_IN_406-4965461-8153115,TBC8,2026-05-16T10:51:55.000Z,1778909010147,4
QC_IN_402-2494397-4461914,TBC8,2026-05-16T10:48:51.000Z,1778908823590,4
QC_IN_405-1179105-0738763,TBC8,2026-05-16T10:50:31.000Z,1778908880295,5
QC_IN_404-7468763-3528316,TBC8,2026-05-16T10:44:23.000Z,1778908499066,1
QC_IN_404-0353132-7755522,TBC8,2026-05-16T10:41:04.000Z,1778908309964,2
QC_IN_403-2883951-4074714,TBC8,2026-05-16T10:46:07.000Z,1778908668796,1
