order_id,store_name,created_At,packaged_time,total
QC_IN_403-6961321-6002732,TBC8,2026-05-24T12:38:45.000Z,1779606581238,1
QC_IN_404-5420500-9625942,TBC8,2026-05-24T12:28:32.000Z,1779605941584,1
QC_IN_171-2666084-5165920,TBC8,2026-05-24T12:37:13.000Z,1779606540539,6
QC_IN_407-1644375-5130717,TBC8,2026-05-24T12:38:32.000Z,,9
QC_IN_406-5641302-5037113,TBC8,2026-05-24T12:31:33.000Z,1779606242347,12
QC_IN_403-7545362-1318746,TBC8,2026-05-24T12:33:12.000Z,1779606349185,6
QC_IN_402-0165712-1502711,TBC8,2026-05-24T12:34:35.000Z,1779606389410,2
QC_IN_405-7561683-6061128,TBC8,2026-05-24T12:32:30.000Z,1779606177509,1
QC_IN_406-6313886-5328320,TBC8,2026-05-24T12:36:15.000Z,1779606451047,4
QC_IN_405-7348873-0947543,TBC8,2026-05-24T12:36:55.000Z,1779606455439,2
QC_IN_405-5531216-8828362,TBC8,2026-05-24T12:33:01.000Z,1779606271638,6
QC_IN_408-2248789-7748311,TBC8,2026-05-24T12:24:45.000Z,1779605713256,1
QC_IN_403-7923464-7681957,TBC8,2026-05-24T12:28:56.000Z,1779605990032,3
QC_IN_408-6382531-9131559,TBC8,2026-05-24T12:34:09.000Z,1779606396363,2
QC_IN_405-3427129-7985962,TBC8,2026-05-24T12:33:25.000Z,1779606360552,4
QC_IN_406-5171216-9412303,TBC8,2026-05-24T12:29:52.000Z,1779606015072,1
QC_IN_404-5096160-8637137,TBC8,2026-05-24T12:27:08.000Z,1779605953632,11
QC_IN_404-7462139-1281153,TBC8,2026-05-24T12:21:58.000Z,1779605645481,3
QC_IN_171-3954457-5903525,TBC8,2026-05-24T12:26:06.000Z,1779606338566,8
QC_IN_407-1974190-5404344,TBC8,2026-05-24T12:33:25.000Z,1779606327176,1
QC_IN_408-3114650-8250767,TBC8,2026-05-24T12:31:45.000Z,1779606272555,7
QC_IN_405-0301808-3445164,TBC8,2026-05-24T12:29:24.000Z,1779605999708,2
QC_IN_403-7399320-7447561,TBC8,2026-05-24T12:25:02.000Z,1779605767736,5
QC_IN_171-2545136-9123536,TBC8,2026-05-24T12:22:29.000Z,1779605612250,4
QC_IN_404-6270017-7517905,TBC8,2026-05-24T12:25:42.000Z,1779605784525,2
QC_IN_408-8799080-7521967,TBC8,2026-05-24T12:22:19.000Z,1779605563062,1
QC_IN_404-2963666-0326739,TBC8,2026-05-24T12:23:23.000Z,1779605752629,7
QC_IN_406-9449527-2323541,TBC8,2026-05-24T12:05:23.000Z,1779604618951,2
QC_IN_407-0553885-5007552,TBC8,2026-05-24T12:22:43.000Z,1779605713838,5
QC_IN_171-9523523-7853116,TBC8,2026-05-24T12:06:16.000Z,1779604676118,6
QC_IN_406-7694627-2253126,TBC8,2026-05-24T12:12:18.000Z,1779605116740,3
QC_IN_405-4984461-3932330,TBC8,2026-05-24T12:22:51.000Z,1779605663399,2
QC_IN_402-5143925-9993940,TBC8,2026-05-24T12:12:36.000Z,1779605333237,7
QC_IN_406-8687026-2869117,TBC8,2026-05-24T12:11:59.000Z,1779605157782,19
QC_IN_408-5711922-2043542,TBC8,2026-05-24T12:10:39.000Z,1779604876334,2
QC_IN_407-5445584-6673136,TBC8,2026-05-24T12:12:49.000Z,1779605242816,7
QC_IN_405-1950614-8370764,TBC8,2026-05-24T12:12:02.000Z,1779605101040,7
QC_IN_403-1527720-5986761,TBC8,2026-05-24T12:07:08.000Z,1779604737806,5
QC_IN_407-6192930-2037939,TBC8,2026-05-24T12:11:48.000Z,1779604957443,3
QC_IN_407-7354255-0256333,TBC8,2026-05-24T12:11:56.000Z,1779605184318,3
QC_IN_402-2387281-7016335,TBC8,2026-05-24T12:10:05.000Z,1779604934369,3
QC_IN_408-4487794-6521168,TBC8,2026-05-24T12:08:34.000Z,1779605003877,20
QC_IN_406-4137223-6221959,TBC8,2026-05-24T12:06:27.000Z,1779604660232,3
QC_IN_402-4945842-1308302,TBC8,2026-05-24T12:05:35.000Z,1779604669334,10
QC_IN_407-5243565-4916313,TBC8,2026-05-24T12:07:49.000Z,1779604749004,5
QC_IN_171-5843949-4438706,TBC8,2026-05-24T12:05:50.000Z,1779604616180,7
QC_IN_404-1995938-1131555,TBC8,2026-05-24T12:09:00.000Z,1779604815355,4
QC_IN_405-6943573-8033153,TBC8,2026-05-24T12:13:45.000Z,1779605158531,3
QC_IN_406-5250189-7309908,TBC8,2026-05-24T12:12:29.000Z,1779605093631,4
QC_IN_407-6103398-3312343,TBC8,2026-05-24T12:10:57.000Z,1779604949269,5
QC_IN_408-8049828-6842738,TBC8,2026-05-24T11:58:44.000Z,1779604166249,2
QC_IN_403-3559707-7047541,TBC8,2026-05-24T11:53:54.000Z,1779603872341,1
QC_IN_404-4307368-7497966,TBC8,2026-05-24T11:53:21.000Z,1779603853045,1
QC_IN_405-3553093-6453160,TBC8,2026-05-24T12:04:41.000Z,1779604625210,14
QC_IN_408-1718854-2861154,TBC8,2026-05-24T12:00:41.000Z,1779604279124,2
QC_IN_406-4802814-5667504,TBC8,2026-05-24T12:02:34.000Z,1779604592163,16
QC_IN_405-6884879-6927530,TBC8,2026-05-24T12:08:03.000Z,1779604712821,1
QC_IN_402-4702983-2040301,TBC8,2026-05-24T12:04:12.000Z,1779604479650,1
QC_IN_403-6010070-1577906,TBC8,2026-05-24T12:03:49.000Z,1779604483259,2
QC_IN_402-7281776-7253924,TBC8,2026-05-24T12:03:57.000Z,1779604458437,1
QC_IN_171-6505076-0327510,TBC8,2026-05-24T11:57:47.000Z,1779604173724,5
QC_IN_405-3968313-2455543,TBC8,2026-05-24T11:52:59.000Z,1779603822245,2
QC_IN_405-7833431-3365959,TBC8,2026-05-24T11:56:24.000Z,1779604047501,3
QC_IN_406-4104822-6558757,TBC8,2026-05-24T12:01:43.000Z,1779604439262,1
QC_IN_171-7084014-7199517,TBC8,2026-05-24T11:59:00.000Z,1779604206013,3
QC_IN_405-9593406-2410764,TBC8,2026-05-24T11:48:57.000Z,1779603887909,27
QC_IN_171-8808121-2721919,TBC8,2026-05-24T11:54:10.000Z,1779603903267,3
QC_IN_405-7729078-0895512,TBC8,2026-05-24T11:52:10.000Z,1779603820271,5
QC_IN_171-7758396-5123517,TBC8,2026-05-24T11:56:26.000Z,1779604013446,1
QC_IN_405-6911834-9120353,TBC8,2026-05-24T11:50:10.000Z,1779603679853,7
QC_IN_403-0812397-7494705,TBC8,2026-05-24T11:48:13.000Z,1779603574313,5
QC_IN_171-8547825-7650703,TBC8,2026-05-24T11:52:27.000Z,1779603826971,3
QC_IN_407-7978485-5085969,TBC8,2026-05-24T11:46:23.000Z,1779603611773,6
QC_IN_407-7235329-2426763,TBC8,2026-05-24T11:45:30.000Z,1779603486236,8
QC_IN_408-6764091-0136330,TBC8,2026-05-24T11:51:12.000Z,1779603723244,1
QC_IN_405-4516489-5975550,TBC8,2026-05-24T11:52:58.000Z,1779603817738,1
QC_IN_405-3058064-4229911,TBC8,2026-05-24T11:49:37.000Z,1779603658269,4
QC_IN_407-2675796-9429912,TBC8,2026-05-24T11:52:01.000Z,1779603786310,1
QC_IN_407-9847299-3689932,TBC8,2026-05-24T11:45:04.000Z,1779603377847,4
QC_IN_408-4182899-9676318,TBC8,2026-05-24T11:28:38.000Z,1779602896719,23
QC_IN_405-3443022-0080330,TBC8,2026-05-24T11:41:52.000Z,1779603248833,2
QC_IN_171-1913932-1922720,TBC8,2026-05-24T11:40:50.000Z,1779603139198,5
