order_id,store_name,created_At,packaged_time,total
QC_IN_407-8273664-1597133,TBC8,2026-06-05T19:41:45.000Z,,1
QC_IN_406-6653050-1222742,TBC8,2026-06-05T19:28:33.000Z,1780668020095,6
QC_IN_171-3124310-6605159,TBC8,2026-06-05T19:40:27.000Z,,20
QC_IN_408-6178732-5825150,TBC8,2026-06-05T19:23:01.000Z,1780667732339,8
QC_IN_406-6230385-6032360,TBC8,2026-06-05T19:38:59.000Z,1780668685291,7
QC_IN_405-5379273-1362728,TBC8,2026-06-05T19:30:38.000Z,1780668111003,3
QC_IN_407-4047083-9867558,TBC8,2026-06-05T19:35:59.000Z,1780668456783,3
QC_IN_402-3733848-1190753,TBC8,2026-06-05T19:38:17.000Z,1780668596874,7
QC_IN_403-2108766-4842761,TBC8,2026-06-05T19:15:13.000Z,1780667206416,3
QC_IN_405-0228130-5772356,TBC8,2026-06-05T19:38:02.000Z,1780668579561,2
QC_IN_171-6127093-1733155,TBC8,2026-06-05T19:26:19.000Z,1780667814016,2
QC_IN_404-8409190-2198710,TBC8,2026-06-05T19:24:27.000Z,1780667747832,2
QC_IN_403-6466910-9373134,TBC8,2026-06-05T19:26:34.000Z,1780668160617,9
QC_IN_405-6107482-2896321,TBC8,2026-06-05T19:24:49.000Z,1780667797896,2
QC_IN_403-4448156-1838704,TBC8,2026-06-05T19:28:10.000Z,1780668018959,1
QC_IN_171-0475329-6981153,TBC8,2026-06-05T18:54:08.000Z,1780665912383,1
QC_IN_171-7888132-6449145,TBC8,2026-06-05T19:36:41.000Z,1780668446325,3
QC_IN_171-4760172-0108368,TBC8,2026-06-05T19:35:19.000Z,1780668400154,4
QC_IN_408-4986832-4017102,TBC8,2026-06-05T19:34:29.000Z,1780668473606,5
QC_IN_406-4827885-6860330,TBC8,2026-06-05T19:18:36.000Z,1780667765991,16
QC_IN_402-1396460-6501924,TBC8,2026-06-05T19:16:06.000Z,1780667589583,3
QC_IN_405-4015147-2438754,TBC8,2026-06-05T19:30:59.000Z,1780668149301,3
QC_IN_402-8816474-7643531,TBC8,2026-06-05T19:35:06.000Z,1780668697542,13
QC_IN_407-5033495-9113948,TBC8,2026-06-05T19:24:32.000Z,1780667764237,1
QC_IN_408-2938216-8702760,TBC8,2026-06-05T19:34:07.000Z,1780668283397,1
QC_IN_406-6028892-6570700,TBC8,2026-06-05T19:15:14.000Z,1780667165395,1
QC_IN_408-1484246-8477946,TBC8,2026-06-05T19:31:38.000Z,1780668189473,1
QC_IN_402-2165167-8871544,TBC8,2026-06-05T19:17:17.000Z,1780667335635,5
QC_IN_405-4070619-6619530,TBC8,2026-06-05T19:23:53.000Z,1780667708874,5
QC_IN_407-6585290-8925901,TBC8,2026-06-05T19:31:34.000Z,1780668194610,1
QC_IN_408-3616094-0728333,TBC8,2026-06-05T19:30:48.000Z,1780668144073,4
QC_IN_408-6725843-8235513,TBC8,2026-06-05T19:08:18.000Z,1780666969101,11
QC_IN_407-2857895-6943511,TBC8,2026-06-05T19:29:19.000Z,1780668126136,7
QC_IN_403-3431179-8617131,TBC8,2026-06-05T19:17:09.000Z,1780667294918,3
QC_IN_407-1307414-2225102,TBC8,2026-06-05T19:26:59.000Z,1780667997763,14
QC_IN_403-5880161-6212341,TBC8,2026-06-05T19:17:22.000Z,1780667280923,1
QC_IN_408-6639702-9789167,TBC8,2026-06-05T19:01:32.000Z,1780666714559,8
QC_IN_405-4703606-7121112,TBC8,2026-06-05T19:15:10.000Z,1780667214067,5
QC_IN_403-1048754-5729937,TBC8,2026-06-05T19:15:21.000Z,1780667206618,1
QC_IN_408-2975655-3578737,TBC8,2026-06-05T19:21:25.000Z,1780667572851,4
QC_IN_405-9528549-5495526,TBC8,2026-06-05T19:12:10.000Z,1780666988028,2
QC_IN_405-5793769-0002715,TBC8,2026-06-05T19:10:52.000Z,1780666949671,5
QC_IN_408-5974989-0470747,TBC8,2026-06-05T19:08:43.000Z,1780666859497,5
