order_id,store_name,created_At,packaged_time,total
QC_IN_405-9608456-3263506,TBC8,2026-06-18T16:30:29.000Z,1781780516336,3
QC_IN_408-3266138-0552353,TBC8,2026-06-18T16:16:51.000Z,1781779775005,9
QC_IN_406-2141825-0879508,TBC8,2026-06-18T16:30:52.000Z,,12
QC_IN_405-2868310-6510712,TBC8,2026-06-18T16:19:47.000Z,1781779940877,10
QC_IN_406-8776136-9209917,TBC8,2026-06-18T16:30:37.000Z,1781780521708,5
QC_IN_406-1570044-4819552,TBC8,2026-06-18T16:15:06.000Z,1781779601106,3
QC_IN_403-1602436-7911518,TBC8,2026-06-18T16:08:52.000Z,1781779557197,2
QC_IN_171-1708785-5862727,TBC8,2026-06-18T16:30:04.000Z,,10
QC_IN_408-1113326-0418732,TBC8,2026-06-18T16:26:45.000Z,1781780368144,6
QC_IN_405-2461309-0817156,TBC8,2026-06-18T16:13:08.000Z,1781779479874,5
QC_IN_403-2853291-1661923,TBC8,2026-06-18T16:13:48.000Z,1781779528472,3
QC_IN_406-5901852-6195555,TBC8,2026-06-18T13:12:43.000Z,1781768813297,15
QC_IN_405-2807604-6697112,TBC8,2026-06-18T16:14:14.000Z,1781779546405,2
QC_IN_402-3600855-4462764,TBC8,2026-06-18T16:26:45.000Z,1781780307205,4
QC_IN_402-6607878-4289967,TBC8,2026-06-18T16:13:11.000Z,1781779524970,7
QC_IN_402-7502873-2525121,TBC8,2026-06-18T16:27:03.000Z,1781780263327,1
QC_IN_408-8464750-4114701,TBC8,2026-06-18T16:09:46.000Z,1781779585695,10
QC_IN_406-3583481-7681133,TBC8,2026-06-18T16:23:10.000Z,1781780253012,13
QC_IN_404-9517648-6157941,TBC8,2026-06-18T16:09:34.000Z,1781779581517,6
QC_IN_402-0660343-0013130,TBC8,2026-06-18T16:24:37.000Z,1781780227684,3
QC_IN_404-5877810-3472338,TBC8,2026-06-18T16:25:07.000Z,1781780231268,7
QC_IN_171-5375019-1009931,TBC8,2026-06-18T16:23:29.000Z,1781780191479,13
QC_IN_403-8205644-3745150,TBC8,2026-06-18T16:23:13.000Z,1781780221509,7
QC_IN_171-4032885-2873948,TBC8,2026-06-18T16:19:14.000Z,1781779818189,3
QC_IN_404-1381008-6829946,TBC8,2026-06-18T16:15:38.000Z,1781779715840,9
QC_IN_404-8610400-7663532,TBC8,2026-06-18T16:22:43.000Z,1781780101128,7
QC_IN_408-7745700-5749132,TBC8,2026-06-18T16:03:10.000Z,1781778917791,4
QC_IN_402-3305387-5019551,TBC8,2026-06-18T16:06:11.000Z,1781779119352,7
QC_IN_171-5875700-9317910,TBC8,2026-06-18T16:09:04.000Z,1781779259765,1
QC_IN_404-9885712-6831533,TBC8,2026-06-18T15:58:52.000Z,1781778814204,6
QC_IN_403-8110074-3253937,TBC8,2026-06-18T16:06:53.000Z,1781779134276,3
QC_IN_406-2649245-9697949,TBC8,2026-06-18T15:51:37.000Z,1781778217850,6
QC_IN_403-0814997-0021149,TBC8,2026-06-18T16:03:10.000Z,1781778851781,2
QC_IN_171-8216023-9517100,TBC8,2026-06-18T15:57:42.000Z,1781778621510,5
QC_IN_405-6612026-0305113,TBC8,2026-06-18T15:52:26.000Z,1781778357748,10
QC_IN_406-7873363-8881919,TBC8,2026-06-18T16:03:51.000Z,1781778907140,2
QC_IN_407-8816836-6979540,TBC8,2026-06-18T15:53:30.000Z,1781778274489,3
QC_IN_171-9108107-0928323,TBC8,2026-06-18T15:57:00.000Z,1781778496192,3
QC_IN_403-1978464-5897122,TBC8,2026-06-18T15:51:06.000Z,1781778220947,17
QC_IN_408-7038708-1130709,TBC8,2026-06-18T15:51:14.000Z,1781778227254,9
QC_IN_407-0000153-5677165,TBC8,2026-06-18T15:46:55.000Z,1781778013993,7
QC_IN_171-8974870-3785112,TBC8,2026-06-18T15:48:10.000Z,1781777977210,6
QC_IN_171-2259346-5257927,TBC8,2026-06-18T15:43:01.000Z,1781777748014,4
QC_IN_408-7172626-0751526,TBC8,2026-06-18T15:49:43.000Z,1781778113951,5
QC_IN_403-2759319-1108316,TBC8,2026-06-18T15:48:55.000Z,1781778041390,3
QC_IN_406-7773043-1132316,TBC8,2026-06-18T15:44:08.000Z,1781777915089,8
QC_IN_408-5547943-0065154,TBC8,2026-06-18T15:49:20.000Z,1781778017864,1
QC_IN_402-9878774-8222710,TBC8,2026-06-18T15:46:59.000Z,1781778073358,12
QC_IN_406-7627154-6109938,TBC8,2026-06-18T15:31:17.000Z,1781777415331,16
QC_IN_403-2329362-0425110,TBC8,2026-06-18T15:40:18.000Z,1781777518120,3
QC_IN_408-3866669-6476339,TBC8,2026-06-18T15:12:45.000Z,1781776037069,2
QC_IN_402-7499638-4362740,TBC8,2026-06-18T15:43:24.000Z,1781777730407,6
QC_IN_407-7164670-1265122,TBC8,2026-06-18T15:40:43.000Z,1781777580745,4
QC_IN_408-2697608-1099509,TBC8,2026-06-18T15:37:24.000Z,1781777367663,6
QC_IN_171-6865541-2218711,TBC8,2026-06-18T15:42:41.000Z,1781777689691,8
QC_IN_408-2413461-6059558,TBC8,2026-06-18T15:35:00.000Z,1781777142096,1
QC_IN_171-9732036-1382700,TBC8,2026-06-18T15:37:41.000Z,1781777358487,3
QC_IN_404-1525708-7521117,TBC8,2026-06-18T15:37:42.000Z,1781777319906,2
QC_IN_408-5299128-6645165,TBC8,2026-06-18T15:35:46.000Z,1781777209231,2
QC_IN_408-4546408-2085127,TBC8,2026-06-18T15:32:06.000Z,1781777151634,1
QC_IN_171-2933268-5519539,TBC8,2026-06-18T14:34:07.000Z,1781773663121,11
QC_IN_407-5720022-4836360,TBC8,2026-06-18T15:29:44.000Z,1781776993074,12
QC_IN_406-1439829-4096315,TBC8,2026-06-18T15:24:03.000Z,1781776715526,2
QC_IN_171-4617811-8201156,TBC8,2026-06-18T15:30:22.000Z,1781776913653,3
QC_IN_403-4630875-1386757,TBC8,2026-06-18T15:24:11.000Z,1781776611393,9
QC_IN_404-5368372-8189906,TBC8,2026-06-18T15:24:07.000Z,1781776523363,3
QC_IN_404-1169722-6685902,TBC8,2026-06-18T15:23:04.000Z,1781776465861,7
QC_IN_405-4033426-6005911,TBC8,2026-06-18T15:26:15.000Z,1781776698058,8
QC_IN_408-3430445-0524365,TBC8,2026-06-18T15:21:08.000Z,1781776530730,11
QC_IN_406-0140283-2618759,TBC8,2026-06-18T15:22:05.000Z,1781776480490,9
QC_IN_403-2702978-8377146,TBC8,2026-06-18T15:19:28.000Z,1781776236337,5
QC_IN_405-0125858-1870701,TBC8,2026-06-18T15:21:54.000Z,1781776382347,5
QC_IN_407-7902743-8974710,TBC8,2026-06-18T15:09:46.000Z,1781775872376,13
QC_IN_402-3696049-7639504,TBC8,2026-06-18T15:09:57.000Z,1781776022044,8
QC_IN_403-6203384-3061968,TBC8,2026-06-18T15:10:17.000Z,1781775978013,5
QC_IN_406-4643029-3724322,TBC8,2026-06-18T15:17:54.000Z,1781776218082,2
QC_IN_171-9997113-8911562,TBC8,2026-06-18T15:15:30.000Z,1781776140092,4
QC_IN_406-6647747-5362705,TBC8,2026-06-18T15:09:30.000Z,1781775839180,12
QC_IN_406-6099142-7727536,TBC8,2026-06-18T14:51:53.000Z,1781774547689,1
QC_IN_407-1611194-2645942,TBC8,2026-06-18T14:58:47.000Z,1781775198560,31
QC_IN_404-5492132-7547561,TBC8,2026-06-18T15:01:29.000Z,1781775128756,1
QC_IN_404-8703576-7309169,TBC8,2026-06-18T15:05:41.000Z,1781775425600,4
QC_IN_407-0743830-4488358,TBC8,2026-06-18T14:55:48.000Z,1781774858821,8
QC_IN_404-0294014-5584363,TBC8,2026-06-18T14:53:24.000Z,1781774665846,6
QC_IN_171-0601612-8872364,TBC8,2026-06-18T14:50:38.000Z,1781774573417,8
